"Lon";"Lat";"scientificName";"year";"month";"day";"accessRights";"bibliographicCitation";"X_leaflet_id";"layerId";"edit_id"
"638";-9.22532;38.41542;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2017";NA;NA;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"639";-9.22548;38.41549;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2017";NA;NA;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"640";-9.22323;38.41664;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2017";NA;NA;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"641";-9.22334;38.41667;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2017";NA;NA;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"642";-3.98035;50.22392;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"3";"13";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"643";-2.239725;49.73768;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"5";"16";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"644";-2.373921;49.72274;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"5";"15";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"645";-2.482723;49.44016;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"5";"19";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"646";-2.228103;49.68934;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"5";"15";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"647";-2.357055;49.40115;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"5";"19";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"648";-4.110898;50.30659;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"5";"8";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"649";-2.984963;48.866379;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"5";"29";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"650";-2.98495;48.86638;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"5";"29";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"651";-4.110943;50.3054;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"6";"5";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"652";-4.06064;50.29162;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"6";"5";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"653";-25.1;37.05;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"6";"11";"http://creativecommons.org/publicdomain/zero/1.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"654";-31.15;39.75;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"8";"23";"http://creativecommons.org/publicdomain/zero/1.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"655";-4.66262;48.06971;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"8";"5";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"656";-6.32315;49.886217;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"9";"13";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"657";-6.322225;49.88561;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"9";"13";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"658";-6.353897;49.88683;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"9";"14";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"659";-6.251735;49.96851;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"9";"11";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"660";-6.335618;49.88181;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"9";"13";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"661";-6.274109;49.92251;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"9";"15";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"662";-6.278339;49.91253;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"9";"16";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"663";-6.263579;49.96928;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"9";"11";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"664";-6.290874;49.90366;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"9";"14";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"665";-6.300826;49.90276;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"9";"16";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"666";-6.32315;49.886217;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"9";"13";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"667";-1.913607;49.27951;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"10";"29";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"668";-9.217418;38.436478;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"10";"3";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"669";-9.217602;38.436307;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"10";"3";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"670";-9.217713;38.436204;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"10";"3";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"671";-9.217856;38.436059;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"10";"3";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"672";-9.217988;38.43586;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"10";"3";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"673";-9.218029;38.435816;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"10";"3";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"674";-9.218064;38.435774;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"10";"3";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"675";-9.218146;38.435707;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"10";"3";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"676";-9.218255;38.435584;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"10";"3";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"677";-9.218337;38.43553;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"10";"3";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"678";-9.216714;38.436707;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"10";"3";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"679";-9.216735;38.436727;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"10";"3";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"680";-9.216751;38.436749;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"10";"3";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"681";-9.216864;38.436834;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"10";"3";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"682";-9.216901;38.436842;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"10";"3";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"683";-9.216975;38.436838;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"10";"3";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"684";-9.217343;38.436596;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2016";"10";"3";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"685";-4.111107;50.30625;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2015";"4";"26";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"686";-4.110697;50.30429;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2015";"4";"10";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"687";-4.36313;47.8298;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2015";"4";"23";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"688";-4.603862;48.615486;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2015";"4";"12";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"689";-4.60385;48.61549;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2015";"4";"5";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"690";-1.85199;48.865;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2015";"4";"5";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"691";-1.93741;49.2723;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2015";"4";"5";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"692";-4.60385;48.61549;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2015";"4";"12";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"693";-8.90202;42.193;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2015";"5";"24";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"694";-8.901982;42.192612;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2015";"5";"24";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"695";-2.01396;49.2924;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2015";"6";"23";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"696";-2.204004;49.29714;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2015";"6";"23";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"697";-1.938056;49.27853;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2015";"6";"26";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"698";-6.286916;49.98223;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2015";"6";"16";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"699";-6.352423;49.88222;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2015";"6";"18";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"700";-6.322248;49.88556;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2015";"6";"18";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"701";-6.258573;49.93506;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2015";"6";"15";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"702";-5.06443;50.03918;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2015";"6";"18";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"703";-5.061638;50.04052;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2015";"6";"18";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"704";-5.050271;50.04477;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2015";"7";"8";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"705";-5.051317;50.04537;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2015";"7";"8";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"706";-5.406728;50.24068;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2015";"7";"19";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"707";-5.611112;36.000655;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2015";"9";"13";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"708";-5.6111;36.0007;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2015";"9";"13";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"709";-3.9821;50.22353;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2015";"10";"17";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"710";-5.60734;36.005381;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2015";"11";"21";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"711";-5.611114;36.000492;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2015";"11";"14";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"712";-5.611112;36.000499;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2015";"11";"14";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"713";-3.755475;50.215689;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2014";"1";"30";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"714";-4.60385;48.61549;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2014";"4";"10";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"715";-2.98495;48.86638;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2014";"4";"10";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"716";-5.051763;50.06058;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2014";"5";"5";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"717";-6.348415;49.88039;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2014";"7";"9";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"718";-6.25155;49.93606;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2014";"7";"7";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"719";-6.259074;49.93489;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2014";"7";"11";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"720";-3.60244;48.77533;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2014";"7";NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"721";-1.942824;49.2571;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2014";"8";"1";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"722";-2.527317;49.45242;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2014";"8";"31";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"723";-2.527399;49.45232;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2014";"8";"31";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"724";-2.524741;49.42182;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2014";"8";"31";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"725";-2.91123;47.56788;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2014";"8";"9";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"726";-2.90643;47.56918;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2014";"8";"16";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"727";-2.367894;49.39998;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2014";"9";"1";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"728";-9.216383;38.411133;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2014";"9";"29";"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"729";-9.215448;38.40923;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2014";NA;NA;"http://creativecommons.org/licenses/by-nc/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"730";-3.47897;47.64934;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2013";"4";"15";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"731";-6.334848;49.887946;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2013";"5";"16";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"732";-6.27861;49.913435;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2013";"5";NA;"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"733";-6.26031;49.942904;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2013";"5";"12";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"734";-6.252404;49.96756;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2013";"5";"8";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"735";-3.980258;50.22373;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2013";"5";"19";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"736";-6.260377;49.96936;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2013";"5";"6";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"737";-6.36075;49.89439;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2013";"5";"7";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"738";-6.347414;49.95607;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2013";"5";"6";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"739";-2.020099;48.96398;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2013";"6";"30";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"740";-4.12713;50.33669;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2013";"6";"30";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"741";-6.296782;49.976649;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2013";"7";"23";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"742";-6.313145;49.92565;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2013";"7";"21";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"743";-6.349882;49.962069;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2013";"7";"22";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"744";-6.260469;49.944698;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2013";"7";"25";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"745";-2.180942;49.00478;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2013";"7";"1";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
"746";-5.064282;50.06557;"Laminaria ochroleuca Bachelot de la Pylaie, 1824";"2013";"7";"25";"http://creativecommons.org/licenses/by/4.0/legalcode";". Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2026-04-21";324;"324";"324"
